Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:43GrrpAu5bHD6FgXK8Dv80,"Mama Talk To Your Daughter","Raw Magic","Magic Slim",1982-01-01,230906,2,false,121736437,2024-12-04T18:53:45Z,"blues,classic blues","Alligator Records",0.585,0.521,0,-13.193,1,0.0496,0.168,0.00124,0.116,0.775,154.941,4
spotify:track:1zW2csx1vVJrKfvDrFQNVt,"Jump in the Line","Jump Up Calypso","Harry Belafonte",1961-07-21,221704,70,false,121736437,2024-12-04T19:04:19Z,"calypso","RCA Records Label",0.594,0.889,5,-7.775,1,0.246,0.768,0,0.124,0.8,116.187,4
spotify:track:76ICmoJ4PcoMWoooaTxnQs,"Land of 1000 Dances","The Exciting Wilson Pickett","Wilson Pickett",1966,146973,67,false,121736437,2024-12-04T19:49:41Z,"motown,classic soul,soul,northern soul","Rhino Atlantic",0.618,0.588,2,-11.624,1,0.0735,0.0128,0.0266,0.351,0.768,86.903,4
spotify:track:3EUl8M6SzxZl03NPkB8mUd,"Neon Moon","#1s ... and then some","Brooks & Dunn",2009-09-08,263760,72,false,121736437,2024-12-04T19:53:58Z,"country,classic country,acoustic country","Arista Nashville",0.698,0.632,9,-6.508,1,0.0247,0.554,0,0.118,0.458,102.408,4
spotify:track:5CwZU4BVFX0dyqG1gKfHHr,"The Fireman","Does Fort Worth Ever Cross Your Mind","George Strait",1984-01-01,154360,64,false,121736437,2024-12-04T20:21:31Z,"country,classic country,traditional country,honky tonk","MCA Nashville",0.664,0.601,2,-13.379,1,0.0616,0.137,0.0000309,0.0567,0.934,168.979,4
spotify:track:7jdcPWDXxR3d70gSoli1sH,"I'm a One Woman Man","One Woman Man","George Jones",1989-02-28,134226,44,false,121736437,2024-12-04T20:35:08Z,"classic country,outlaw country,honky tonk,traditional country,country,christian country","Epic",0.727,0.563,9,-13.903,1,0.0353,0.266,0.0000806,0.337,0.95,134.185,4
spotify:track:2o3h9YnZHM6T4kzwwLNnHg,"I Got My Mojo Working","The Paul Butterfield Blues Band","The Paul Butterfield Blues Band",1965,212813,34,false,121736437,2024-12-04T20:38:42Z,"blues,blues rock,classic blues","Elektra Asylum",0.636,0.84,2,-8.965,1,0.0415,0.816,0.00286,0.425,0.887,141.878,4
spotify:track:2umtVAgTWMC0rYaxuhCSQn,"In the Night","Look Closer","Saun & Starr",2015-05-19,163280,55,false,1a74b63i0zf75qotyz7k0d8ew,2024-12-05T01:03:09Z,"retro soul","Daptone Records",0.706,0.401,8,-7.473,1,0.0257,0.604,0.00000115,0.305,0.61,97.788,3
spotify:track:1oOD1pV43cV9sHg97aBdLs,"Dean Town","The Beautiful Game","Vulfpeck",2016-10-17,213302,56,false,1a74b63i0zf75qotyz7k0d8ew,2024-12-05T01:04:26Z,"funk rock","Vulf Records",0.796,0.608,11,-10.936,1,0.041,0.499,0.887,0.0979,0.907,108.756,4
spotify:track:3Yu5XohK3sDfSg5os4ARFm,"KI-KI","KI-KI","YEИDRY",2022-05-06,141335,47,false,1a74b63i0zf75qotyz7k0d8ew,2024-12-05T01:05:07Z,"","Sony Music Latin/RCA Records",0.944,0.651,0,-6.702,1,0.249,0.127,0.00112,0.0792,0.598,129.985,4
spotify:track:6hH6QJ9ZAO0Z6m7PfvLoXW,"CHICKEN TERIYAKI","MOTOMAMI","ROSALÍA",2022-03-18,122226,60,false,1a74b63i0zf75qotyz7k0d8ew,2024-12-05T01:05:37Z,"latin","Columbia",0.788,0.4,2,-6.454,1,0.115,0.454,0.000141,0.0686,0.558,97.936,4
spotify:track:4cVHMHgmWgudD399ZdhQ3L,"Let's Dance - 2002 Remaster","Let's Dance","David Bowie",1983,247600,68,false,1a74b63i0zf75qotyz7k0d8ew,2024-12-05T01:06:24Z,"glam rock,art rock","Parlophone UK",0.654,0.641,8,-9.771,1,0.0482,0.00535,0.00321,0.209,0.794,114.696,4
spotify:track:4Lla28KMSNdbAsCzgCrBCa,"One Pound Fish - Tabla Remix","One Pound Fish (Tabla Remix)","£1 Fish Man",2012-01-01,137454,22,false,1a74b63i0zf75qotyz7k0d8ew,2024-12-05T01:09:32Z,"","Karman Entertainment",0.959,0.534,1,-9.595,1,0.109,0.0871,0,0.0629,0.885,109.985,4
spotify:track:3RieJnlzugLJExKvM7H8MW,"Where's Your Father","Where's Your Father","QUE DJ,DJ Lag",2022-11-04,292886,34,false,1a74b63i0zf75qotyz7k0d8ew,2024-12-05T01:11:31Z,"gqom,amapiano,3 step","Amagogogo Sounds",0.724,0.972,9,-3.831,0,0.0702,0.133,0,0.117,0.331,126.019,4
spotify:track:5iWkcEcUfymaq0POyWCbBQ,"Too Many Man","Microphone Champion","Skepta,BBK",2009-06-01,215920,54,false,1a74b63i0zf75qotyz7k0d8ew,2024-12-05T02:59:18Z,"grime,uk grime,melbourne bounce,breakbeat","Boy Better Know",0.736,0.712,7,-8.933,1,0.246,0.0147,0,0.146,0.604,129.962,4
spotify:track:06UAZUY5qyFy50poO0nLBY,"Volare","Mosaique","Gipsy Kings",1989-11-17,218466,54,false,1a74b63i0zf75qotyz7k0d8ew,2024-12-21T04:12:28Z,"flamenco","Nonesuch",0.612,0.876,4,-8.323,1,0.0515,0.644,0.000012,0.383,0.909,116.104,4
spotify:track:6ztstiyZL6FXzh4aG46ZPD,"Boogie Wonderland (with The Emotions)","I Am","Earth Wind & Fire,The Emotions",1979-06,288293,82,false,121931002,2024-12-28T19:34:37Z,"disco,motown","Columbia/Legacy",0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,4
spotify:track:35ItUJlMtjOQW3SSiTCrrw,"Crazy Little Thing Called Love - Remastered 2011","The Game (Deluxe Remastered Version)","Queen",1980-06-27,163373,71,false,121931002,2024-12-28T19:35:07Z,"classic rock,rock,glam rock","Hollywood Records",0.599,0.762,0,-6.887,1,0.0423,0.714,0.00000443,0.35,0.715,76.961,4
spotify:track:63xdwScd1Ai1GigAwQxE8y,"Let's Stay Together","Let's Stay Together","Al Green",1972,199396,81,false,121931002,2024-12-28T19:35:32Z,"soul,classic soul,motown,soul blues","Fat Possum",0.756,0.401,7,-10.702,0,0.0526,0.582,0.011,0.0541,0.514,101.954,4
spotify:track:1CSLeVCXmetBh8IkTPMFdL,"I'm a Believer","The Best of The Monkees","The Monkees",2008-07-01,165613,60,false,121931002,2024-12-28T19:35:42Z,"","Rhino",0.502,0.772,0,-6.205,1,0.0322,0.595,0.00000247,0.199,0.935,79.463,4
spotify:track:7Cuk8jsPPoNYQWXK9XRFvG,"September","September","Earth Wind & Fire",2018-04-17,215080,67,false,121931002,2024-12-28T19:35:54Z,"disco","Columbia/Legacy",0.694,0.831,9,-7.288,1,0.0301,0.165,0.000892,0.25,0.98,125.901,4
spotify:track:2g2GkH3vZHk4lWzBjgQ6nY,"(What A) Wonderful World","The Man Who Invented Soul","Sam Cooke",2000-09-26,125440,67,false,121931002,2024-12-28T19:40:13Z,"motown,soul,classic soul","RCA Records Label",0.691,0.507,11,-10.23,1,0.0343,0.627,0,0.457,0.885,128.518,4
spotify:track:714hERk9U1W8FMYkoC83CO,"You Sexy Thing","Hot Chocolate","Hot Chocolate",1975,244920,75,false,121931002,2024-12-28T19:42:16Z,"","Parlophone UK",0.791,0.733,5,-5.465,1,0.0633,0.523,0.0016,0.167,0.962,105.853,4
spotify:track:4eGHlplaq1ME8oetnTuFFf,"Soul Man","Soul Men","Sam & Dave",1967,159000,68,false,121931002,2024-12-28T19:42:20Z,"motown,soul,classic soul","Rhino Atlantic",0.79,0.41,0,-13.241,1,0.0343,0.263,0.00314,0.174,0.815,112.345,4
spotify:track:5XeSAezNDk9tuw3viiCbZ3,"Get Up Offa That Thing","The 50th Anniversary Collection","James Brown",2003-01-01,239733,67,false,121931002,2024-12-28T19:42:25Z,"soul,motown,classic soul,funk","Universal Records",0.864,0.813,2,-6.909,1,0.362,0.217,0,0.874,0.72,117.995,4
spotify:track:0kzhMZZNmxiLG7qyJhVBHB,"Signed Sealed Delivered (I'm Yours)","Signed Sealed And Delivered","Stevie Wonder",1970-08-07,161000,78,false,121931002,2024-12-28T19:43:14Z,"motown,classic soul,soul","UNI/MOTOWN",0.67,0.619,0,-10.365,0,0.0323,0.0514,0,0.0492,0.807,108.826,4
spotify:track:6Pkj4nv5K53i64cLVgkVyY,"Reach Out I'll Be There","Reach Out","Four Tops",1967-07-01,178533,67,false,121931002,2024-12-28T19:43:59Z,"motown,northern soul,classic soul,soul","Motown",0.607,0.599,3,-8.908,0,0.0282,0.0253,0,0.188,0.735,119.846,4
spotify:track:6r20M5DWYdIoCDmDViBxuz,"You Got It","Mystery Girl","Roy Orbison",1989,210266,73,false,121931002,2024-12-28T19:45:04Z,"rockabilly","Orbison Records/Legacy",0.649,0.618,9,-10.728,1,0.0265,0.596,0.00000146,0.192,0.667,114.688,4
spotify:track:7tqhbajSfrz2F7E1Z75ASX,"Ain't No Mountain High Enough","United","Marvin Gaye,Tammi Terrell",1967-08-29,151666,85,false,121931002,2024-12-28T19:45:29Z,"motown,classic soul,soul,northern soul,quiet storm","UNI/MOTOWN",0.663,0.6,7,-10.87,1,0.032,0.43,0,0.184,0.797,129.987,4
spotify:track:0shK5iZQppbHPQYiy60xs9,"Rosa Parks","Aquemini","Outkast",1998-09-29,324373,67,true,121931002,2024-12-29T04:51:28Z,"southern hip hop,hip hop","Arista/LaFace Records",0.792,0.701,6,-7.198,0,0.283,0.105,0,0.761,0.251,103.89,4
spotify:track:0O45fw2L5vsWpdsOdXwNAR,"SexyBack (feat. Timbaland)","FutureSex/LoveSounds","Justin Timberlake,Timbaland",2006-09-12,242733,85,true,121931002,2024-12-29T04:52:01Z,"","Jive",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,4
spotify:track:0UaMYEvWZi0ZqiDOoHU3YI,"Lose Control (feat. Ciara & Fat Man Scoop)","The Cookbook","Missy Elliott,Ciara,Fatman Scoop",2005-07-04,226863,70,true,121931002,2024-12-29T04:52:37Z,"hip hop","Atlantic Records/ATG",0.904,0.813,4,-7.105,0,0.121,0.0311,0.00697,0.0471,0.81,125.461,4
spotify:track:228BxWXUYQPJrJYHDLOHkj,"Gasolina","Barrio Fino (Bonus Track Version)","Daddy Yankee",2004-07-13,192600,23,false,121931002,2024-12-29T04:56:33Z,"reggaeton,latin","Gasolina Recording Co.",0.852,0.797,0,-6.543,1,0.0614,0.322,0.00000269,0.0845,0.741,96.008,4
spotify:track:3fqwjXwUGN6vbzIwvyFMhx,"Tennessee Whiskey","Traveller","Chris Stapleton",2015-05-04,293293,87,false,121736437,2024-12-29T05:04:39Z,"country,outlaw country","Mercury Nashville",0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,4
spotify:track:4WScDSwAa9m48pgHugVkCo,"Luckenbach Texas (Back to the Basics of Love) (feat. Willie Nelson)","Ol' Waylon","Waylon Jennings,Willie Nelson",1977,202026,67,false,121736437,2024-12-29T05:09:12Z,"outlaw country,classic country,country,honky tonk,traditional country","RLG/BMG Heritage",0.692,0.46,7,-9.863,1,0.0321,0.697,0.00437,0.236,0.66,102.922,4
spotify:track:1vKKdlKO1Ta2VGNqFRdjh5,"Fox Hunt","Trail Of Flowers","Sierra Ferrell",2024-03-22,197743,54,false,121736437,2024-12-29T05:10:17Z,"americana,alt country,bluegrass","Rounder",0.491,0.585,7,-5.843,1,0.0341,0.207,0.0000383,0.0888,0.377,126.825,4
spotify:track:5GsJeLkjrKbBBR85RVe6Uw,"Jamestown Ferry","Lil G.L.'s Honky Tonk Jubilee","Charley Crockett",2017-09-08,186026,63,false,121736437,2024-12-29T05:12:23Z,"americana,alt country,outlaw country,red dirt,honky tonk","Son of Davy",0.668,0.361,6,-8.401,1,0.0354,0.778,0,0.0769,0.581,113.404,4
spotify:track:0GbvNMjTXRaNordYZx2dTv,"Where Did Our Love Go - Live","Live: Blow Your Face Out","The J. Geils Band",1976,240173,32,false,121736437,2024-12-29T05:43:29Z,"classic rock","Rhino Atlantic",0.602,0.884,9,-7.412,1,0.0459,0.379,0.00195,0.975,0.77,130.491,4
spotify:track:3i25w2HOWoafnTIiWJCL71,"Fool in the Rain - Remaster","In Through the out Door (Remaster)","Led Zeppelin",1979-08-15,370920,69,false,121931002,2024-12-29T05:47:49Z,"classic rock,rock,hard rock,rock and roll","Atlantic Records",0.52,0.912,0,-7.512,1,0.0487,0.124,0.00151,0.239,0.702,131.403,4
spotify:track:0mS7fmF5AmJo6DiTDI5fFX,"Na Golici","Polka - valček - polka 1","Ansambel bratov Avsenik",1989,159560,28,false,121931002,2024-12-29T05:51:00Z,"polka","Založba Obzorja d.d.",0.644,0.505,6,-13.664,1,0.0378,0.536,0.901,0.0731,0.971,128.696,4
spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,"Listen to the Music","Toulouse Street","The Doobie Brothers",1972,227266,85,false,121931002,2024-12-29T06:07:15Z,"yacht rock,classic rock,soft rock,southern rock","Warner Records",0.645,0.598,1,-13.18,0,0.0334,0.221,0.00000353,0.0721,0.913,105.929,4
spotify:track:62LJFaYihsdVrrkgUOJC05,"Kiss","Parade - Music from the Motion Picture Under the Cherry Moon","Prince",1986-03-31,226240,77,false,121736437,2024-12-29T06:10:52Z,"funk rock","Warner Records",0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485,4
spotify:track:77NNZQSqzLNqh2A9JhLRkg,"Don't Stop Believin'","The Essential Journey","Journey",2001-10-16,248906,78,false,121736437,2024-12-29T06:14:18Z,"aor,classic rock","Columbia",0.491,0.802,4,-7.106,1,0.0392,0.25,0,0.387,0.472,119.25,4
spotify:track:3yrSvpt2l1xhsV9Em88Pul,"Brown Eyed Girl","Blowin' Your Mind!","Van Morrison",1967-09,183306,85,false,121736437,2024-12-29T06:15:19Z,"","Columbia/Legacy",0.491,0.583,7,-10.964,1,0.0376,0.185,0,0.406,0.908,150.566,4
spotify:track:2SpEHTbUuebeLkgs9QB7Ue,"Jolene","Jolene","Dolly Parton",1974-02-04,161533,75,false,121736437,2024-12-29T06:20:08Z,"country,classic country","RLG/Legacy",0.674,0.537,1,-10.971,0,0.0363,0.566,0,0.131,0.809,110.578,4
spotify:track:4sI0D6mPtb7Oy9OCTpCU8N,"On My Knees","Made by These Moments","The Red Clay Strays",2024-07-26,204041,56,false,121736437,2024-12-29T06:23:57Z,"country","Red Clay Strays/RCA Records",0.374,0.799,5,-6.281,1,0.0661,0.00428,0.000479,0.315,0.791,206.376,4
spotify:track:5OQsiBsky2k2kDKy2bX2eT,"Learn to Fly","There Is Nothing Left To Lose","Foo Fighters",1999-11-02,235293,78,false,121736437,2024-12-29T06:27:14Z,"rock,post-grunge,alternative rock,grunge","RCA Records Label",0.465,0.919,4,-4.025,1,0.0408,0.0000183,0.0000207,0.262,0.537,135.997,4
spotify:track:2qN7BMKaN7AS9IR3R1cTyo,"Get Rhythm - 2018 Remaster","The Ry Cooder Anthology: The UFO Has Landed","Ry Cooder",2008-10-24,198826,27,false,121736437,2024-12-29T06:32:17Z,"blues,country blues,americana,country rock,roots rock","Rhino/Warner Records",0.69,0.764,5,-10.722,1,0.0423,0.114,0.000152,0.197,0.847,113.321,4
spotify:track:3ZOEytgrvLwQaqXreDs2Jx,"Can't Stop","By the Way (Deluxe Edition)","Red Hot Chili Peppers",2002-07-09,269000,88,false,121736437,2024-12-29T06:36:40Z,"funk rock,alternative rock,rock","Warner Records",0.618,0.938,9,-3.442,1,0.0456,0.0179,0,0.167,0.875,91.455,4
spotify:track:2qz7LTS6bc3R3QcdhslXzA,"Carmelita (feat. Dwight Yoakam)","Partners","Flaco Jimenez,Dwight Yoakam",1992-07-10,207533,40,false,121736437,2024-12-29T06:42:40Z,"tejano,latin country,polka,cajun,classic country,country,honky tonk,outlaw country","Warner Records/Nashville",0.572,0.547,7,-7.999,1,0.0317,0.677,0.0000184,0.077,0.52,101.395,4
spotify:track:5Z0Khiz8xgC8AYMr4ctS8Y,"Are You Sure Hank Done It This Way","Dreaming My Dreams","Waylon Jennings",1975-06-01,174600,62,false,121736437,2024-12-29T06:45:02Z,"outlaw country,classic country,country,honky tonk,traditional country","SMCMG",0.811,0.646,4,-9.22,1,0.029,0.396,0.391,0.16,0.768,113.833,4
spotify:track:6b6IMqP565TbtFFZg9iFf3,"I Can't Help Myself (Sugar Pie Honey Bunch)","Four Tops - Second Album","Four Tops",1965,160280,77,false,121931002,2024-12-29T06:45:43Z,"motown,northern soul,classic soul,soul","Motown",0.667,0.599,0,-8.894,1,0.0291,0.245,0,0.107,0.971,127.935,4
spotify:track:62buMnGJ9bLrZAV03fGjYc,"Two More Bottles of Wine - 2003 Remaster","Quarter Moon in a Ten Cent Town (Expanded & Remastered)","Emmylou Harris",1978,186333,47,false,121736437,2025-01-01T02:21:04Z,"country rock,americana,folk,alt country,bluegrass,classic country,singer-songwriter","Rhino/Warner Records",0.764,0.736,3,-7.571,1,0.0333,0.251,0.000294,0.121,0.96,134.336,4
spotify:track:4M45PHoOl3FSsRgNyD6yAK,"Paycheck to Paycheck","One to Grow On","Silverada",2021-08-10,156934,38,false,121736437,2025-01-01T02:24:17Z,"red dirt,texas country,honky tonk,alt country,americana,outlaw country","Prairie Rose Records",0.412,0.935,9,-6.161,1,0.0899,0.00222,0.00000711,0.247,0.692,196.128,4
spotify:track:5azaQP9aqjy3XYwsuJ0ebJ,"Yellow Moon","Yellow Moon","The Neville Brothers",1989-03-14,244266,54,false,121736437,2025-01-01T02:28:02Z,"cajun,zydeco","A&M",0.689,0.585,7,-15.142,1,0.0543,0.217,0.0189,0.314,0.892,90.373,4
spotify:track:72zZfHPYx43shcP3eKkYi5,"Are You Gonna Be My Girl","Get Born (Deluxe Edition)","Jet",2003-09-14,213800,80,false,121736437,2025-01-01T02:52:23Z,"","BMG Rights Management (US) LLC",0.606,0.957,2,-3.404,1,0.0814,0.00117,0.000295,0.14,0.603,105.105,4
spotify:track:6aBUnkXuCEQQHAlTokv9or,"This Must Be the Place (Naive Melody) - 2005 Remaster","Speaking in Tongues (Deluxe Version)","Talking Heads",1983-05-31,296146,76,false,121736437,2025-01-01T02:57:25Z,"new wave,post-punk","Rhino/Warner Records",0.942,0.641,7,-10.15,1,0.0333,0.331,0.179,0.028,0.966,114.443,4
spotify:track:1FTSo4v6BOZH9QxKc3MbVM,"Song 2 - 2012 Remaster","Blur (Special Edition)","Blur",1997-02-10,121160,81,false,121736437,2025-01-01T02:58:14Z,"britpop,madchester,alternative rock","Parlophone UK",0.674,0.789,8,-6.903,1,0.0676,0.00178,0.00708,0.0753,0.918,129.802,4
spotify:track:4KcH1ZRV2W1q7Flq0QqC76,"Blitzkrieg Bop - 2016 Remaster","Ramones (40th Anniversary Deluxe Edition; 2016 Remaster)","Ramones",1976-04-23,134466,73,false,121736437,2025-01-01T02:59:36Z,"punk,proto-punk","Rhino/Warner Records",0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,4
spotify:track:4c4jJJoaiY21t2TyRZgdWS,"Magic Carpet Ride","The Second","Steppenwolf",1968-10-01,271573,71,false,121736437,2025-01-01T03:06:38Z,"classic rock,acid rock","Geffen*",0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,4
spotify:track:47dR6QIu5KfWhedEwnYhfE,"Serenade","Fly Like An Eagle","Steve Miller Band",1976-01-01,191066,51,false,121736437,2025-01-01T03:09:15Z,"classic rock","CAPITOL CATALOG MKT (C92)",0.537,0.767,9,-11.76,0,0.0385,0.206,0.000797,0.0589,0.911,116.804,4
spotify:track:5EOoMWIB9iK4ZpcSex9Ec7,"Old Time Rock & Roll","Stranger In Town","Bob Seger",1978-05-05,194146,78,false,121736437,2025-01-01T03:10:32Z,"classic rock","Bob Seger",0.714,0.937,6,-2.947,1,0.0399,0.206,0,0.0731,0.964,124.13,4
spotify:track:52KvuGmgcgRdrLMXOtda0E,"The Stroke - Remastered 2010","Don't Say No (Remastered 2010)","Billy Squier",1981,217613,71,false,121736437,2025-01-01T03:12:17Z,"classic rock,aor","Capitol Records",0.67,0.591,7,-6.012,1,0.0646,0.62,0,0.373,0.8,91.439,4
spotify:track:6zmQ8bzlDIfngjy0Ba3w46,"Get Back - Remastered 2015","1 (Remastered)","The Beatles,Billy Preston",2000-11-13,191773,55,false,121736437,2025-01-01T03:20:17Z,"classic rock,psychedelic rock,motown","UMC (Universal Music Catalogue)",0.703,0.636,7,-7.579,1,0.0376,0.186,0.0256,0.0959,0.218,122.921,4
spotify:track:687YZan9Gol1UVvbpUSO6Y,"I Wish","Songs In The Key Of Life","Stevie Wonder",1976-09-28,252373,69,false,121736437,2025-01-01T03:27:48Z,"motown,classic soul,soul","UNI/MOTOWN",0.821,0.721,10,-10.401,0,0.0515,0.0816,0.00000737,0.0664,0.885,105.866,4
spotify:track:5u6y4u5EgDv0peILf60H5t,"Oye Como Va","Abraxas","Santana",1970-09-23,256933,72,false,121736437,2025-01-01T03:37:27Z,"","Columbia/Legacy",0.736,0.379,7,-13.208,1,0.0539,0.301,0.345,0.104,0.948,128.399,4
spotify:track:6YffUZJ2R06kyxyK6onezL,"Ring of Fire","Ring Of Fire: The Best Of Johnny Cash","Johnny Cash",1963-08-06,158426,72,false,121736437,2025-01-01T03:42:26Z,"classic country,outlaw country,country","Columbia Nashville Legacy",0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,4
spotify:track:64H2xGPNjBtXNsTWflotcl,"Cali Pachanguero 40 Años","Cali Pachanguero 40 Años","Grupo Niche",2024-04-26,287093,46,false,121736437,2025-01-01T03:44:28Z,"salsa,merengue","Grupo Niche Oficial",0.77,0.948,8,-2.501,1,0.0379,0.507,0.000168,0.352,0.967,95.456,4
spotify:track:5O4erNlJ74PIF6kGol1ZrC,"Could You Be Loved","Uprising","Bob Marley & The Wailers",1980-06-10,237000,86,false,121736437,2025-01-01T03:49:34Z,"reggae,roots reggae","Island Records",0.916,0.72,0,-8.548,1,0.1,0.36,0.00016,0.0958,0.761,103.314,4
spotify:track:26jOlM73ITW5mWXRz4Ea6r,"Pa' los Rumberos (For Dancers)","Que Será","Tito Puente",2013-07-12,204042,0,false,121736437,2025-01-02T03:18:17Z,"latin jazz,cha cha cha,mambo,salsa,son cubano,latin","Granada Records",0.551,0.943,11,-6.806,0,0.145,0.835,0.42,0.302,0.657,142.599,4
spotify:track:3VaeGLGtkUAbRQWJUoqOCE,"La Malanga","Superimposition","Eddie Palmieri",1970-12-31,245000,40,false,121736437,2025-01-02T04:10:23Z,"latin jazz,salsa,son cubano,cha cha cha,mambo","Fania",0.525,0.769,2,-7.197,0,0.0835,0.346,0.00119,0.0438,0.928,120.315,4
spotify:track:3cAeVEM3e2qv2V4lVhMpdR,"Warni Warni","Wenu Wenu","Omar Souleyman",2013-10-21,412840,52,false,121736437,2025-01-03T03:45:42Z,"","Ribbon Music",0.498,0.938,2,-5.456,0,0.0429,0.0775,0.00109,0.134,0.976,139.927,4
spotify:track:5GZKxnhqdDxEdRjqQs4ADg,"Je T'aime Toujours","Back Home","Pine Leaf Boys",2010-10-05,180693,27,false,121736437,2025-01-03T04:59:02Z,"cajun,zydeco","Valcour Records",0.68,0.913,1,-7.471,1,0.0472,0.458,0.0169,0.111,0.941,101.483,4
spotify:track:4uKDB1adPk8DgV7WwBePQi,"Dancing in the Street - 2015 Remaster","Diver Down (Remastered)","Van Halen",1982-04-14,225012,50,false,121736437,2025-01-22T19:58:30Z,"glam metal,classic rock,rock,hard rock","Rhino/Warner Records",0.58,0.941,7,-3.51,1,0.0805,0.414,0.0000141,0.155,0.684,119.844,4
spotify:track:6kopmMZiyLmw7h66uXcXR7,"Valerie (feat. Amy Winehouse) - Version Revisited","Version","Mark Ronson,Amy Winehouse",2007-04-16,219413,81,false,121736437,2025-01-22T20:13:36Z,"","Columbia",0.699,0.83,1,-4.898,1,0.0633,0.00243,0.00024,0.0995,0.889,105.809,4
