Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4xRbfsI8rlMDDNCUtTQD8P,"Content Nausea","Content Nausea","Parquet Courts",2015-12-28,183999,0,false,1a74b63i0zf75qotyz7k0d8ew,2021-03-07T21:16:28Z,"post-punk,indie rock,garage rock","What's Your Rupture?",0.27,0.747,4,-7.287,1,0.0527,0.17,0.863,0.167,0.701,126.042,1
spotify:track:6fsR66Z8o3QHhtTlPvgzCu,"Don't Haunt This Place","Hometowns","The Rural Alberta Advantage",2009-07-07,155373,0,false,1a74b63i0zf75qotyz7k0d8ew,2021-03-07T21:21:22Z,"","Saddle Creek",0.637,0.838,8,-8.985,1,0.207,0.0376,0,0.0704,0.747,168.073,4
spotify:track:6WVheb5G29cbDOzF4qMfli,"Road Head","Soft Sounds from Another Planet","Japanese Breakfast",2017-07-14,195106,0,false,amkraft16,2021-03-08T15:10:03Z,"","Dead Oceans",0.54,0.674,4,-8.734,1,0.0296,0.0978,0.156,0.147,0.165,95.036,4
spotify:track:0SVvyfRMFMRJzc0L2odX20,"Fill In The Blank","Teens Of Denial","Car Seat Headrest",2016-05-20,244506,58,true,amkraft16,2021-03-08T15:13:47Z,"midwest emo,indie rock","Matador",0.339,0.829,9,-7.239,1,0.058,0.00737,0.0000126,0.0596,0.5,162.794,4
spotify:track:1VdTDxpoYvKIALowR8Bxdo,"Slow Dance II","SLUFF","Naked Giants",2018-03-30,295453,0,false,amkraft16,2021-03-08T15:20:13Z,"garage rock","New West Records",0.471,0.398,5,-7.853,1,0.0483,0.00676,0.0422,0.0868,0.377,123.242,4
spotify:track:6lquLzGE5CRoq2htyr2QGS,"Random Rules","American Water","Silver Jews",1998-10-20,238333,52,false,amkraft16,2021-03-08T15:26:40Z,"alt country,anti-folk","Drag City Records",0.575,0.48,0,-10.517,1,0.0237,0.468,0.000539,0.0727,0.536,105.384,4
spotify:track:6b4LPq7M4MAatEXc0IIVqe,"Myriad Harbour","Challengers","The New Pornographers",2007-08-21,240160,0,false,amkraft16,2021-03-08T15:31:44Z,"power pop,indie rock,indie","Last Gang",0.685,0.79,7,-6.068,1,0.0321,0.193,0.0000388,0.0734,0.827,107.517,4
spotify:track:4iwMhMvcTqukn1n3NVjb2N,"Holland 1945","In the Aeroplane Over the Sea","Neutral Milk Hotel",1998-02-20,192533,0,false,1a74b63i0zf75qotyz7k0d8ew,2021-03-10T18:07:27Z,"anti-folk,folk punk","Merge Records",0.0621,0.887,7,-4.305,1,0.0632,0.0399,0.000156,0.619,0.48,198.441,4
spotify:track:6CSAKVMzk60vOfG0MJMC6v,"Stoned And Starving","Light Up Gold","Parquet Courts",2013-01-15,311680,0,false,1a74b63i0zf75qotyz7k0d8ew,2021-03-10T18:12:20Z,"post-punk,indie rock,garage rock","What's Your Rupture?",0.236,0.882,5,-7.426,1,0.0586,0.274,0.875,0.131,0.29,169.735,4
spotify:track:28ToQqj0nuWMDPvGhCTL0I,"Passing Through - Live","Live Songs","Leonard Cohen",1973-04-01,245493,36,false,amkraft16,2023-07-25T03:12:17Z,"singer-songwriter","Columbia/Legacy",0.518,0.235,0,-15.168,1,0.0427,0.788,0,0.623,0.47,127.715,4
