Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:48LJDJ9yGzX5qc2IJpUhhl,"Early In The Mornin'","Jungle Blues","C.W. Stoneking",2008,216186,35,false,,1970-01-01T00:00:00Z,"blues","King Hokum Records",0.796,0.227,5,-9.688,1,0.0958,0.903,0.00492,0.0743,0.382,90.942,4
spotify:track:5ckwOX7SVzt9OISbGkD299,"Song to the Siren - Take 7","Works In Progress","Tim Buckley",1999,208400,53,false,,1970-01-01T00:00:00Z,"folk rock,folk","Rhino/Elektra",0.577,0.0513,4,-21.308,1,0.0331,0.845,0.000139,0.106,0.068,67.657,4
spotify:track:1pU1pXG43llTiLi1JXl57c,"Inner City Blues","Cold Fact","Rodríguez",1970-03-05,206680,56,false,,1970-01-01T00:00:00Z,"folk rock,folk","Clarence Avant Catalog",0.556,0.542,6,-7.405,1,0.045,0.193,0.00000336,0.0868,0.424,119.222,4
spotify:track:68GEb3pBpjDrgVzsLOSNyM,"Jesus Gonna Be Here - 2023 Remaster","Bone Machine (2023 Remaster)","Tom Waits",1992,201893,37,false,,1970-01-01T00:00:00Z,"singer-songwriter,southern gothic","Island Records",0.461,0.253,0,-14.125,1,0.0756,0.826,0,0.105,0.425,77.429,3
spotify:track:3t5C5qQI3wqJasYIKOJEB7,"Who Knows Where The Time Goes?","Unhalfbricking (Bonus Track Edition)","Fairport Convention",1969-07-03,305986,45,false,,1970-01-01T00:00:00Z,"folk rock,folk,traditional folk","UMC (Universal Music Catalogue)",0.51,0.194,4,-15.849,1,0.0315,0.686,0.318,0.113,0.434,144.595,4
spotify:track:5l5xZEbalfnWdsSlqNa2Mx,"The Beast in Me","The Impossible Bird","Nick Lowe",1994-11-29,148293,44,false,,1970-01-01T00:00:00Z,"power pop","Yep Roc Records",0.553,0.0256,3,-24.508,1,0.0589,0.89,0.019,0.148,0.381,133.235,4
spotify:track:0zTvjM4AUfHi6aqQGY7msp,"Katie Cruel","In My Own Time","Karen Dalton",2006-11-14,142426,35,false,,1970-01-01T00:00:00Z,"folk,ambient folk","Light in the Attic",0.568,0.318,7,-9.882,0,0.0531,0.97,0.0017,0.129,0.606,117.242,4
spotify:track:6eKPYJEh0hQA2nZOmN9waJ,"Jungle Blues","Jungle Blues","C.W. Stoneking",2008,234520,37,false,,1970-01-01T00:00:00Z,"blues","King Hokum Records",0.632,0.465,0,-7.135,0,0.0684,0.849,0.468,0.0745,0.676,133.8,4
spotify:track:2FNk8UIP1o51gpsGZH7yZw,"You Belong To Heaven","Don't Act Like You Don't Care","Luke Temple",2011-06-09,309960,13,false,,1970-01-01T00:00:00Z,"baroque pop","Western Vinyl",0.468,0.0713,2,-16.109,1,0.0314,0.877,0.00482,0.119,0.128,66.766,3
spotify:track:3S36aqn9EqvHkRCAa86oiF,"Rich Folks Hoax","Cold Fact","Rodríguez",1970-03-05,185586,56,false,,1970-01-01T00:00:00Z,"folk rock,folk","Clarence Avant Catalog",0.595,0.746,4,-4.92,0,0.0315,0.349,0.0000214,0.0758,0.487,122.04,4
spotify:track:62p2iNQRUoZfHfbZIYUZMI,"New Coat Of Paint","The Heart Of Saturday Night (Remastered)","Tom Waits",1974-10-15,202960,44,false,,1970-01-01T00:00:00Z,"singer-songwriter,southern gothic","Anti/Epitaph",0.716,0.581,11,-6.72,1,0.0314,0.85,0.000603,0.124,0.466,117.6,3
spotify:track:3Uh7rAb7F0XGVpEEDwfH1k,"River Man","Five Leaves Left","Nick Drake",1969-07-03,258680,59,false,,1970-01-01T00:00:00Z,"folk,singer-songwriter","Universal-Island Records Ltd.",0.473,0.118,8,-20.098,1,0.0339,0.852,0.735,0.112,0.0921,114.521,5
spotify:track:4krhCfJg0znykZoyjeMXRe,"Chelsea Hotel #2","New Skin For The Old Ceremony","Leonard Cohen",1974-08-11,186013,54,false,,1970-01-01T00:00:00Z,"singer-songwriter","Columbia/Legacy",0.521,0.0592,5,-20.178,1,0.0417,0.899,0.0639,0.105,0.245,132.274,3
spotify:track:1NvXIGWYGUsb2k9JJeaa95,"Go Tell the Women","Grinderman","Grinderman",2007-03-05,204413,43,false,,1970-01-01T00:00:00Z,"garage rock","Mute, a BMG Company",0.744,0.391,7,-10.911,1,0.119,0.0397,0.00221,0.183,0.367,133.509,4
spotify:track:11VwZwNF29HrqwalYUMitb,"Pale Blue Eyes","The Velvet Underground (45th Anniversary)","The Velvet Underground",1969,339533,65,false,,1970-01-01T00:00:00Z,"proto-punk,art rock","Polydor",0.637,0.107,5,-18.759,1,0.0349,0.911,0.00146,0.103,0.296,82.879,4
spotify:track:3fCaSIikAjWwBTGIVBVzFx,"Dancin' Wizard","The Miraculous Hump Returns From The Moon","Sopwith Camel",2005-04-26,183333,26,false,,1970-01-01T00:00:00Z,"psychedelic rock","Rhino/Warner Records",0.437,0.0857,5,-20.233,1,0.0408,0.322,0.00000491,0.106,0.38,114.149,4
spotify:track:2Gu7LqbawC5nQ4pQBJHNeQ,"Climb Up On My Music","Coming From Reality","Rodríguez",1971,294280,49,false,,1970-01-01T00:00:00Z,"folk rock,folk","Clarence Avant Catalog",0.466,0.788,2,-5.548,0,0.0376,0.0077,0.0275,0.0911,0.866,117.167,4
spotify:track:0EcZuhB8K9A9cN050zU3DK,"Shore Leave - 2023 Remaster","Swordfishtrombones (2023 Remaster)","Tom Waits",1983,256693,35,false,,1970-01-01T00:00:00Z,"singer-songwriter,southern gothic","Island Records",0.677,0.107,7,-24.521,0,0.0323,0.778,0.00166,0.104,0.385,103.764,4
spotify:track:798UQDI0kkPc562NvOZ163,"She Brings The Rain (from Bottom - Ein grosser Graublauer)","Soundtracks (Remastered Version)","CAN",1970,245746,36,false,,1970-01-01T00:00:00Z,"krautrock,space rock,progressive rock,experimental,psychedelic rock,art rock,proto-punk","Mute",0.516,0.11,2,-14.176,0,0.038,0.522,0.00121,0.131,0.0538,105.595,4
spotify:track:19y5sbhPCWJAOGcgKmKyCA,"My Oh My","Popular Problems","Leonard Cohen",2014-09-16,216813,48,false,,1970-01-01T00:00:00Z,"singer-songwriter","Columbia",0.739,0.311,7,-12.549,1,0.0318,0.382,0.43,0.141,0.175,130.077,4
spotify:track:0Xp4m7UxMdoqsQoFKmAlS2,"I Heard The Marchin' Of The Drums","Jungle Blues","C.W. Stoneking",2008,236266,32,false,,1970-01-01T00:00:00Z,"blues","King Hokum Records",0.651,0.368,1,-6.603,0,0.039,0.957,0.151,0.103,0.765,104.129,4
spotify:track:6qRmb4uhIUaWE5LySgSfQS,"Train Song","Some Things Just Stick In Your Mind (Singles And Demos 1964 To 1967)","Vashti Bunyan",2007-10-30,137360,45,false,,1970-01-01T00:00:00Z,"folk","Dicristina",0.582,0.391,4,-9.933,0,0.0327,0.869,0.000241,0.116,0.529,103.181,4
spotify:track:1P8ELsGNEyBndi8GBQlm0y,"200000000 Years Of Fucking","Both-And","Luke Temple",2019-08-16,312913,9,true,,1970-01-01T00:00:00Z,"baroque pop","muffin records",0.311,0.259,1,-10.16,1,0.0299,0.849,0.958,0.118,0.057,110.668,4
spotify:track:17nOJOcPbcl4sKzM2yyYDp,"Sugar Man","Cold Fact","Rodríguez",1970-03-05,229413,64,false,,1970-01-01T00:00:00Z,"folk rock,folk","Clarence Avant Catalog",0.463,0.577,5,-6.542,1,0.043,0.77,0,0.598,0.43,97.83,4
spotify:track:0m64PtMUZrwOxavI4bch5G,"Rain Dogs - 2023 Remaster","Rain Dogs (2023 Remaster)","Tom Waits",1985,176906,41,false,,1970-01-01T00:00:00Z,"singer-songwriter,southern gothic","Island Records",0.779,0.228,2,-16.571,1,0.104,0.641,0.0000423,0.0702,0.567,135.686,4
spotify:track:0HO2txMsboN8qpFYI0Gva5,"Easy Street","Africa","Amanaz",1975,213162,42,false,,1970-01-01T00:00:00Z,"acid rock","Now Again Records",0.748,0.33,9,-9.911,1,0.0439,0.019,0.000102,0.107,0.39,88.869,4
spotify:track:5zb7npjQqoJ7Kcpq4yD9qn,"You Want It Darker","You Want It Darker","Leonard Cohen",2016-10-21,284373,62,false,,1970-01-01T00:00:00Z,"singer-songwriter","Columbia",0.674,0.327,4,-16.986,0,0.0574,0.613,0.199,0.0756,0.494,108.995,4
spotify:track:2EuHw21uxVU8I9kEUD3O9J,"Good Time Charlie's Got the Blues","O'Keefe","Danny O'Keefe",1972-02-08,180080,54,false,,1970-01-01T00:00:00Z,"singer-songwriter","Rhino Atlantic",0.553,0.277,7,-13.087,1,0.0262,0.714,0.0187,0.129,0.504,84.873,4
spotify:track:4YUdgDeccpIG6vWeUca5sd,"Orange Peel","The Miraculous Hump Returns From The Moon","Sopwith Camel",2005-04-26,336426,38,false,,1970-01-01T00:00:00Z,"psychedelic rock","Rhino/Warner Records",0.688,0.226,3,-15.11,0,0.0277,0.469,0.127,0.158,0.569,104.245,4
spotify:track:0vxPBeLFoeaQvhKGsoP4et,"Least of Me","Both-And","Luke Temple",2019-08-16,271652,3,false,,1970-01-01T00:00:00Z,"baroque pop","Native Cat Recordings",0.604,0.213,11,-15.796,0,0.0268,0.803,0.421,0.14,0.285,75.85,3
spotify:track:3hgVJGSwCFY8M84FavQwdD,"Forget It","Cold Fact","Rodríguez",1970-03-05,110373,52,false,,1970-01-01T00:00:00Z,"folk rock,folk","Clarence Avant Catalog",0.386,0.493,2,-7.287,1,0.0343,0.0286,0,0.14,0.651,183.87,4
spotify:track:4mBEFc7XQuJa9w4mNLIZNp,"All The World Is Green","Blood Money (Remastered)","Tom Waits",2002-05-07,276546,44,false,,1970-01-01T00:00:00Z,"singer-songwriter,southern gothic","Anti/Epitaph",0.513,0.286,2,-10.814,1,0.0335,0.942,0.00635,0.11,0.263,101.859,4
spotify:track:0u7nB1PFBfGdKh8TrwRilH,"Sure 'Nuff 'n' Yes I Do","Safe As Milk","Captain Beefheart & His Magic Band",1967,134666,41,false,,1970-01-01T00:00:00Z,"proto-punk,psychedelic rock,art rock,acid rock,avant-garde","Buddha Records",0.458,0.704,8,-9.609,1,0.0578,0.414,0.000161,0.334,0.846,115.79,4
spotify:track:4OAHSLhbbMuRkyLaoLR6Pc,"You Got Me Singing","Hallelujah & Songs from His Albums","Leonard Cohen",2022-06-03,211786,20,false,,1970-01-01T00:00:00Z,"singer-songwriter","Columbia/Legacy",0.511,0.456,3,-14.241,1,0.0335,0.642,0.000584,0.11,0.495,131.904,4
spotify:track:30nE3zvUyw9O3uUKHzJk2m,"I Am Very Far","Africa","Amanaz",1975,201685,33,false,,1970-01-01T00:00:00Z,"acid rock","Now Again Records",0.707,0.457,8,-9.639,1,0.0314,0.714,0.00021,0.105,0.623,126.686,4
spotify:track:3ZPuZpwNqYzf7PzxWd8dFB,"Jersey Thursday","Fairytale (Deluxe Expanded Edition)","Donovan",1965-10-22,131693,35,false,,1970-01-01T00:00:00Z,"folk rock,psychedelic rock","Transatlantic",0.597,0.153,0,-17.873,0,0.0359,0.726,0.000169,0.0964,0.359,102.963,4
spotify:track:1TdXiIlGZxNMtkDxAMzWtd,"Hard Working Hand","Good Mood Fool","Luke Temple",2013-10-15,223106,31,false,,1970-01-01T00:00:00Z,"baroque pop","Secretly Canadian",0.661,0.806,5,-4.781,0,0.045,0.213,0.225,0.0698,0.974,160.865,4
spotify:track:4Dgus4Z1Dtbkv3BOnuwFf5,"This Is Not a Song It's an Outburst: Or the Establishment Blues","Cold Fact","Rodríguez",1970-03-05,126866,49,false,,1970-01-01T00:00:00Z,"folk rock,folk","Clarence Avant Catalog",0.625,0.684,4,-6.494,1,0.195,0.684,0,0.115,0.833,119.779,4
